No devices were found
Environment created
Box(-1.0, 1.0, (8,), float32) Box(-inf, inf, (105,), float64)
avg return on 5 trajectories of agent180: 1954.1797732
avg return on 5 trajectories of agent181: 2091.0918742000003
avg return on 5 trajectories of agent182: 2377.1700326
avg return on 5 trajectories of agent183: 2347.2965312000006
avg return on 5 trajectories of agent184: 2088.6904028
avg return on 5 trajectories of agent185: 2290.0237514
avg return on 5 trajectories of agent186: 1867.2122702000001
avg return on 5 trajectories of agent187: 2057.3333439999997
avg return on 5 trajectories of agent188: 2006.2854986000002
avg return on 5 trajectories of agent189: 2628.0998274000003
avg return on 5 trajectories of agent190: 2319.9618889999997
avg return on 5 trajectories of agent191: 2024.9217133999998
avg return on 5 trajectories of agent192: 1261.4723508
avg return on 5 trajectories of agent193: 1286.0125668
avg return on 5 trajectories of agent194: 1931.562348
avg return on 5 trajectories of agent195: 2257.0197
avg return on 5 trajectories of agent196: 2321.072101
avg return on 5 trajectories of agent197: 2640.8768585999997
avg return on 5 trajectories of agent198: 2693.4961804
avg return on 5 trajectories of agent199: 2279.6917519999997
avg return on 5 trajectories of agent200: 2588.6086666
avg return on 5 trajectories of agent201: 1395.8193741999999
avg return on 5 trajectories of agent202: 1961.1888952000002
avg return on 5 trajectories of agent203: 2112.1810534000006
avg return on 5 trajectories of agent204: 1653.9522478
avg return on 5 trajectories of agent205: 1347.2141325999999
avg return on 5 trajectories of agent206: 1989.0303428
avg return on 5 trajectories of agent207: 1816.9252832000002
avg return on 5 trajectories of agent208: 1957.5372098
avg return on 5 trajectories of agent209: 1260.7424448000002
Pearson correlation coefficient: -0.0021428998689916766
Spearman correlation coefficient: -0.022982704499292177
the best agent: 63, avg policy: 2832.1740932000002
5296
---------------------------------
Searching empty space policies
(10, 11472)
(210, 11472)
(210, 11472)
Average distance of agents to nearest neighbors: 0.014870159355645129
avg return on 5 trajectories of agent0: 2576.3558752
avg return on 5 trajectories of agent1: 2652.3962970000002
avg return on 5 trajectories of agent2: 1969.680476
avg return on 5 trajectories of agent3: 2524.0493340000003
avg return on 5 trajectories of agent4: 1876.3254354000005
avg return on 5 trajectories of agent5: 2266.4250728
avg return on 5 trajectories of agent6: 2013.859146
avg return on 5 trajectories of agent7: 1822.5032968
avg return on 5 trajectories of agent8: 1534.389506
avg return on 5 trajectories of agent9: 2211.7125291999996
avg return on 5 trajectories of agent10: 1500.6976796000001
avg return on 5 trajectories of agent11: 1595.907906
avg return on 5 trajectories of agent12: 1510.4564624
avg return on 5 trajectories of agent13: 1717.3175503999998
avg return on 5 trajectories of agent14: 1747.0456331999999
avg return on 5 trajectories of agent15: 1844.3899562
avg return on 5 trajectories of agent16: 1647.6493574
avg return on 5 trajectories of agent17: 1698.8709005999997
avg return on 5 trajectories of agent18: 1771.212531
avg return on 5 trajectories of agent19: 1720.5136176
avg return on 5 trajectories of agent20: 1906.2764242
avg return on 5 trajectories of agent21: 2449.2907508
avg return on 5 trajectories of agent22: 2431.152515
avg return on 5 trajectories of agent23: 2167.7897134000004
avg return on 5 trajectories of agent24: 2749.3097152
avg return on 5 trajectories of agent25: 2198.9947444
avg return on 5 trajectories of agent26: 2405.3474422
avg return on 5 trajectories of agent27: 1828.475491
avg return on 5 trajectories of agent28: 1998.983997
avg return on 5 trajectories of agent29: 1604.7774828
avg return on 5 trajectories of agent30: 1479.629025
avg return on 5 trajectories of agent31: 1674.1118498
avg return on 5 trajectories of agent32: 1983.0024892000001
avg return on 5 trajectories of agent33: 1800.5272846
avg return on 5 trajectories of agent34: 1777.0480958
avg return on 5 trajectories of agent35: 1630.7669342000002
avg return on 5 trajectories of agent36: 2018.0533972
avg return on 5 trajectories of agent37: 1926.7538024
avg return on 5 trajectories of agent38: 2042.5897409999998
avg return on 5 trajectories of agent39: 1802.0871919999997
avg return on 5 trajectories of agent40: 1680.5066154
avg return on 5 trajectories of agent41: 1760.8704462
avg return on 5 trajectories of agent42: 2577.0220836
avg return on 5 trajectories of agent43: 2591.0443442
avg return on 5 trajectories of agent44: 2428.7032768
avg return on 5 trajectories of agent45: 1536.3599734
avg return on 5 trajectories of agent46: 1921.4882750000002
avg return on 5 trajectories of agent47: 2184.3134736
avg return on 5 trajectories of agent48: 1632.0167924000002
avg return on 5 trajectories of agent49: 1613.6697662
avg return on 5 trajectories of agent50: 1772.2304831999998
avg return on 5 trajectories of agent51: 1899.9985772
avg return on 5 trajectories of agent52: 1964.7778733999999
avg return on 5 trajectories of agent53: 2265.6058430000003
avg return on 5 trajectories of agent54: 1540.4399978
avg return on 5 trajectories of agent55: 1883.4159671999998
avg return on 5 trajectories of agent56: 1717.4624602
avg return on 5 trajectories of agent57: 1609.7590500000001
avg return on 5 trajectories of agent58: 1593.5728292
avg return on 5 trajectories of agent59: 1412.3513474
avg return on 5 trajectories of agent60: 1389.5482536000002
avg return on 5 trajectories of agent61: 1529.6100002
avg return on 5 trajectories of agent62: 1496.0912104
avg return on 5 trajectories of agent63: 2021.9484886000002
avg return on 5 trajectories of agent64: 1608.987484
avg return on 5 trajectories of agent65: 1949.2809893999997
avg return on 5 trajectories of agent66: 1956.8396324
avg return on 5 trajectories of agent67: 1670.3032417999998
avg return on 5 trajectories of agent68: 1922.1113947999997
avg return on 5 trajectories of agent69: 2087.4219772
avg return on 5 trajectories of agent70: 1949.6444038000002
avg return on 5 trajectories of agent71: 1728.1865561999998
avg return on 5 trajectories of agent72: 1639.9098768000003
avg return on 5 trajectories of agent73: 1594.9881364
avg return on 5 trajectories of agent74: 1840.2730984000002
avg return on 5 trajectories of agent75: 1481.0879044
avg return on 5 trajectories of agent76: 1539.303382
avg return on 5 trajectories of agent77: 1477.6418306
avg return on 5 trajectories of agent78: 1622.6981858000004
avg return on 5 trajectories of agent79: 1585.4409323999998
avg return on 5 trajectories of agent80: 1835.5785572
avg return on 5 trajectories of agent81: 1871.4254067999998
avg return on 5 trajectories of agent82: 1891.3193675999999
avg return on 5 trajectories of agent83: 1986.4221605999999
avg return on 5 trajectories of agent84: 2782.4738978
avg return on 5 trajectories of agent85: 2127.2893012
avg return on 5 trajectories of agent86: 2398.4196638
avg return on 5 trajectories of agent87: 2563.0494802000003
avg return on 5 trajectories of agent88: 2282.6663472
avg return on 5 trajectories of agent89: 2024.4387892000002
avg return on 5 trajectories of agent90: 1930.0294977999997
avg return on 5 trajectories of agent91: 2362.3047228000005
avg return on 5 trajectories of agent92: 2360.5249752000004
avg return on 5 trajectories of agent93: 2028.0719962000003
avg return on 5 trajectories of agent94: 1969.4503550000002
avg return on 5 trajectories of agent95: 1507.8507706
avg return on 5 trajectories of agent96: 1995.8967347999999
avg return on 5 trajectories of agent97: 1607.4470838000002
avg return on 5 trajectories of agent98: 1565.2550932
avg return on 5 trajectories of agent99: 1317.3750189999998
avg return on 5 trajectories of agent100: 1503.6573946
avg return on 5 trajectories of agent101: 1136.267431
avg return on 5 trajectories of agent102: 1198.6537308
avg return on 5 trajectories of agent103: 979.0240976000001
avg return on 5 trajectories of agent104: 920.4863356
avg return on 5 trajectories of agent105: 1889.5579964
avg return on 5 trajectories of agent106: 2399.3567748
avg return on 5 trajectories of agent107: 2327.1404844
avg return on 5 trajectories of agent108: 2409.0559762000003
avg return on 5 trajectories of agent109: 2130.977287
avg return on 5 trajectories of agent110: 2098.0646567999997
avg return on 5 trajectories of agent111: 2254.9994392
avg return on 5 trajectories of agent112: 2112.8691264
avg return on 5 trajectories of agent113: 2131.0416164000003
avg return on 5 trajectories of agent114: 1934.8610172
avg return on 5 trajectories of agent115: 1870.8188772
avg return on 5 trajectories of agent116: 2169.045175
avg return on 5 trajectories of agent117: 1909.3117746
avg return on 5 trajectories of agent118: 2014.6946696
avg return on 5 trajectories of agent119: 1937.7922212
avg return on 5 trajectories of agent120: 1907.9166620000003
avg return on 5 trajectories of agent121: 1516.4405624
avg return on 5 trajectories of agent122: 1843.4161494
avg return on 5 trajectories of agent123: 1885.9218762
avg return on 5 trajectories of agent124: 1534.9242040000001
avg return on 5 trajectories of agent125: 1433.112407
avg return on 5 trajectories of agent126: 2546.0695487999997
avg return on 5 trajectories of agent127: 2139.9781692
avg return on 5 trajectories of agent128: 2485.3485444
avg return on 5 trajectories of agent129: 2667.9921126
avg return on 5 trajectories of agent130: 2788.0034370000003
avg return on 5 trajectories of agent131: 2565.8633754
avg return on 5 trajectories of agent132: 2764.5884998
avg return on 5 trajectories of agent133: 2175.212024
avg return on 5 trajectories of agent134: 2669.4435086
avg return on 5 trajectories of agent135: 2709.1209718
avg return on 5 trajectories of agent136: 2637.0877986
avg return on 5 trajectories of agent137: 2617.4486156000003
avg return on 5 trajectories of agent138: 2548.0862052
avg return on 5 trajectories of agent139: 2530.2165670000004
avg return on 5 trajectories of agent140: 2391.6239591999997
avg return on 5 trajectories of agent141: 2358.4793076
avg return on 5 trajectories of agent142: 2294.01394
avg return on 5 trajectories of agent143: 2216.1901566
avg return on 5 trajectories of agent144: 2165.4219187999997
avg return on 5 trajectories of agent145: 2051.8140592
avg return on 5 trajectories of agent146: 1999.2611605999998
avg return on 5 trajectories of agent147: 2680.4401742
avg return on 5 trajectories of agent148: 2722.3749801999998
avg return on 5 trajectories of agent149: 2518.5624278
avg return on 5 trajectories of agent150: 2743.8225422
avg return on 5 trajectories of agent151: 2087.9047362
avg return on 5 trajectories of agent152: 2829.0066085999997
avg return on 5 trajectories of agent153: 2088.640711
avg return on 5 trajectories of agent154: 2598.1197082000003
avg return on 5 trajectories of agent155: 2378.8490416
avg return on 5 trajectories of agent156: 2825.6645430000003
avg return on 5 trajectories of agent157: 2466.0956443999994
avg return on 5 trajectories of agent158: 2738.517297
avg return on 5 trajectories of agent159: 2688.6120222
avg return on 5 trajectories of agent160: 2621.888362
avg return on 5 trajectories of agent161: 2547.7956046
avg return on 5 trajectories of agent162: 2546.5280924
avg return on 5 trajectories of agent163: 2532.3044426000006
avg return on 5 trajectories of agent164: 2459.5963302
avg return on 5 trajectories of agent165: 2414.2279838
avg return on 5 trajectories of agent166: 2323.710186
avg return on 5 trajectories of agent167: 2280.2957212
avg return on 5 trajectories of agent168: 2614.0248299999994
avg return on 5 trajectories of agent169: 2224.1549963999996
avg return on 5 trajectories of agent170: 2342.6191656
avg return on 5 trajectories of agent171: 2215.9986172
avg return on 5 trajectories of agent172: 2827.9062094
avg return on 5 trajectories of agent173: 2696.7809828
avg return on 5 trajectories of agent174: 2128.9304426
avg return on 5 trajectories of agent175: 2754.7698028
avg return on 5 trajectories of agent176: 2459.2585728000004
avg return on 5 trajectories of agent177: 2010.4806688
avg return on 5 trajectories of agent178: 2261.6970032
avg return on 5 trajectories of agent179: 2218.4104605999996
avg return on 5 trajectories of agent180: 1855.0049388
avg return on 5 trajectories of agent181: 2721.8116757999996
avg return on 5 trajectories of agent182: 2605.4187561999997
avg return on 5 trajectories of agent183: 1818.0807891999998
avg return on 5 trajectories of agent184: 1975.9536286000002
avg return on 5 trajectories of agent185: 2647.2554172
avg return on 5 trajectories of agent186: 2435.6400856
avg return on 5 trajectories of agent187: 2544.5053983999996
avg return on 5 trajectories of agent188: 2273.1070464
avg return on 5 trajectories of agent189: 1823.1666099999998
avg return on 5 trajectories of agent190: 2882.04369
avg return on 5 trajectories of agent191: 2005.5806012
